"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,36,0,0,59,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/meanTemperature"
0,18,0,0,41,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/minimumTemperature"
1,3254,0,0,3197,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/orbitalPeriod"
1,3098,0,0,3031,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/periapsis"
0,38,0,0,41,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/surfaceArea"
0,483,0,0,414,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/temperature"
0,63,0,0,62,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/volume"
41125,41608,0,0,41718,0,0,0,38843,40430,41173," http://dbpedia.org/ontology/PopulatedPlace/area"
0,0,0,62151,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/areaCode"
0,0,0,16,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/areaMagnitude"
675,748,0,822,766,0,909,360,493,530,595," http://dbpedia.org/ontology/PopulatedPlace/areaMetro"
146846,161360,0,0,162857,0,0,134713,149840,153808,158166," http://dbpedia.org/ontology/PopulatedPlace/areaTotal"
594,643,0,238,655,259,291,323,427,474,534," http://dbpedia.org/ontology/PopulatedPlace/areaUrban"
0,0,0,4869,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/capital"
0,0,0,190,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/censusYear"
0,0,0,5035,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/demonym"
0,0,0,19953,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/establishedTitle"
0,0,0,1014,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/ethnicGroup"
0,0,0,16826,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/foundingDate"
0,0,0,47,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/foundingPerson"
0,0,0,820,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/foundingYear"
0,0,0,1057,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/language"
0,0,0,64,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/languageType"
0,0,0,424,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/largestCity"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/largestSettlement"
0,0,0,13242,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/leaderName"
0,0,0,388,0,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/leaderParty"
