"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
0,0,0,6,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/successor"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Person/title"
107,2495,0,743,2949,0,664,672,723,764,738," http://dbpedia.org/ontology/Person/weight"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/location"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Place/nearestCity"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/apoapsis"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/orbitalPeriod"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/Planet/periapsis"
3,2,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/PopulatedPlace/areaTotal"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/RecordLabel/country"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/beatifiedBy"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/beatifiedDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/canonizedBy"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/canonizedDate"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/canonizedPlace"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/feastDay"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/majorShrine"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Saint/veneratedIn"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Single/format"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Single/musicalArtist"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Single/musicalBand"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Single/producer"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Song/writer"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/TelevisionShow/country"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/TelevisionShow/creator"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/TelevisionShow/episodeNumber"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/TelevisionShow/network"
0,0,0,11,0,0,0,0,0,0,0," http://dbpedia.org/ontology/TelevisionShow/starring"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/author"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/completionDate"
0,0,0,74,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/genre"
0,0,0,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/language"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/previousWork"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/publishDate"
0,0,0,3,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/publisher"
0,0,0,74,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/releaseDate"
125,96,0,34,198,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/runtime"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/subsequentWork"
0,0,0,12,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Work/type"
0,0,0,4,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Wrestler/billed"
0,0,0,5,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Wrestler/debut"
0,0,0,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Wrestler/resides"
0,0,0,6,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Wrestler/trainer"
0,0,0,1842,0,0,0,0,0,0,0," http://dbpedia.org/ontology/Writer/notableWork"
3,4,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/abbreviation"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/absoluteMagnitude"
159569,128580,0,0,140889,73512,83563,57495,60987,76652,95508," http://dbpedia.org/ontology/abstract"
2,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/academicAdvisor"
0,0,0,590,0,412,292,0,0,0,0," http://dbpedia.org/ontology/academyAward"
0,0,448,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/academyaward"
0,0,137,0,11,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYears"
83,29,21,36594,47,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsEndDate"
15783,13915,0,0,15432,10955,8814,6837,6718,7542,9079," http://dbpedia.org/ontology/activeYearsEndYear"
107,37,19,36591,58,0,0,0,0,0,0," http://dbpedia.org/ontology/activeYearsStartDate"
46126,43151,0,0,46535,37518,37681,28574,29471,32711,37452," http://dbpedia.org/ontology/activeYearsStartYear"
29,30,1,2,40,0,0,0,0,0,0," http://dbpedia.org/ontology/added"
12,2,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/address"
0,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/affiliation"
0,0,0,45,0,39,37,0,0,0,0," http://dbpedia.org/ontology/afiAward"
0,0,62,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/afiaaward"
0,0,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/agency"
8,2,1,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/album"
28035,24849,0,0,21380,9543,10596,7589,7773,8601,41540," http://dbpedia.org/ontology/alias"
51,41,1,5,58,0,0,0,0,0,0," http://dbpedia.org/ontology/allegiance"
6113,1092,5,5,1514,0,0,1277,2065,2716,4032," http://dbpedia.org/ontology/almaMater"
0,0,0,9,0,12,11,0,0,0,0," http://dbpedia.org/ontology/americanComedyAward"
26,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/animator"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/apoapsis"
21,19,0,0,29,0,0,0,0,0,0," http://dbpedia.org/ontology/architect"
27,19,0,0,25,0,0,0,0,0,0," http://dbpedia.org/ontology/architecturalStyle"
1,15,0,0,20,0,0,0,0,0,0," http://dbpedia.org/ontology/area"
2,0,1,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/areaCode"
3,3,1,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/areaTotal"
0,0,0,2,0,2,2,0,0,0,0," http://dbpedia.org/ontology/arielAward"
0,0,5,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/arielaward"
152,54,18,15,107,0,0,0,0,0,0," http://dbpedia.org/ontology/artist"
4,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/assets"
0,0,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/associate"
182,153,0,1,166,18,97,114,136,137,166," http://dbpedia.org/ontology/associatedAct"
93044,89673,31595,35767,95741,17000,44558,50722,61947,70869,78256," http://dbpedia.org/ontology/associatedBand"
93044,89673,31595,35767,95741,17000,44558,50722,61947,70869,78256," http://dbpedia.org/ontology/associatedMusicalArtist"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/associatedact"
96,124,6,2,207,0,0,0,0,0,0," http://dbpedia.org/ontology/author"
9517,5281,4314,3866,5719,3451,4503,4092,5267,6082,7290," http://dbpedia.org/ontology/award"
13,3,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/bSide"
47479,49697,21301,23750,52727,19074,26132,30893,34056,37732,82928," http://dbpedia.org/ontology/background"
0,0,0,341,0,234,157,0,0,0,0," http://dbpedia.org/ontology/baftaAward"
0,0,294,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/baftaaward"
0,0,2,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/band"
5209,4431,0,0,6407,0,0,0,0,0,0," http://dbpedia.org/ontology/bandMember"
1,1,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/basedOn"
0,0,2,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/bats"
6,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/battingSide"
169,143,0,0,187,0,0,0,0,0,0," http://dbpedia.org/ontology/battle"
0,0,11,13,0,0,0,0,0,0,0," http://dbpedia.org/ontology/battles"
1,1,0,1,2,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedBy"
1,1,0,1,1,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedDate"
1,1,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/beatifiedPlace"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/beatified_date"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/bestFinish"
47,0,0,0,0,0,0,0,0,0,4," http://dbpedia.org/ontology/bibsysId"
78,59,0,4,83,0,0,0,0,0,0," http://dbpedia.org/ontology/billed"
134639,106737,0,59361,102127,54589,61980,40739,43538,52556,84550," http://dbpedia.org/ontology/birthDate"
12381,8051,0,16787,8819,3551,4096,4171,3264,4355,5854," http://dbpedia.org/ontology/birthName"
163306,122516,0,72234,114226,50766,109985,69860,81104,96719,116529," http://dbpedia.org/ontology/birthPlace"
130603,99309,0,0,75904,0,0,0,0,15,79908," http://dbpedia.org/ontology/birthYear"
0,0,48650,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthdate"
0,0,15026,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthname"
0,0,63561,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/birthplace"
468,42,0,0,2,0,0,0,0,0,392," http://dbpedia.org/ontology/bnfId"
26,25,0,0,27,0,0,0,0,0,1," http://dbpedia.org/ontology/board"
3,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/bodyDiscovered"
357,0,0,0,0,0,0,0,0,0,88," http://dbpedia.org/ontology/bpnId"
0,0,8,12,0,0,0,0,0,0,0," http://dbpedia.org/ontology/branch"
0,0,0,20,0,13,13,0,0,0,0," http://dbpedia.org/ontology/britishComedyAwards"
0,2,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/broadcastArea"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/broadcastStationClass"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/bronzeMedalist"
7,8,1,0,18,0,0,0,0,0,0," http://dbpedia.org/ontology/budget"
0,7,0,0,12,0,0,0,0,0,0," http://dbpedia.org/ontology/buildingEndDate"
0,4,0,0,7,0,0,0,0,0,0," http://dbpedia.org/ontology/buildingStartDate"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/bustSize"
5,4,0,1,4,0,0,0,0,0,0," http://dbpedia.org/ontology/canonizedBy"
4,4,0,1,4,0,0,0,0,0,0," http://dbpedia.org/ontology/canonizedDate"
2,1,0,1,3,0,0,0,0,0,0," http://dbpedia.org/ontology/canonizedPlace"
162,137,0,0,191,0,0,0,0,0,0," http://dbpedia.org/ontology/careerStation"
3,5,0,0,5,0,0,0,0,0,0," http://dbpedia.org/ontology/centuryBreaks"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/certification"
0,0,0,89,0,72,61,0,0,0,0," http://dbpedia.org/ontology/cesarAward"
0,0,70,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/cesaraward"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/championships"
1,2,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/chancellor"
10,13,0,0,22,0,0,0,0,0,0," http://dbpedia.org/ontology/channel"
0,0,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/characterInPlay"
1218,603,0,185,685,190,290,402,448,495,639," http://dbpedia.org/ontology/child"
0,0,149,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/children"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/chorusCharacterInPlay"
8,9,1,1,27,0,0,0,0,0,0," http://dbpedia.org/ontology/cinematography"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/circulation"
908,113,126,170,158,182,316,409,537,616,757," http://dbpedia.org/ontology/citizenship"
4,3,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/city"
1,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/class"
5,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/club"
0,0,2,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/clubs"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/coach"
11,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/coachedTeam"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/collection"
6,4,7,9,5,0,0,0,0,0,0," http://dbpedia.org/ontology/college"
0,0,0,2,0,0,0,0,0,0,0," http://dbpedia.org/ontology/commands"
2,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/committee"
18,21,0,0,52,0,0,0,0,0,0," http://dbpedia.org/ontology/company"
19,26,1,2,59,0,0,0,0,0,0," http://dbpedia.org/ontology/completionDate"
35,41,0,0,61,0,0,0,0,0,0," http://dbpedia.org/ontology/composer"
8,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/computingMedia"
25,37,0,0,44,0,0,0,0,0,0," http://dbpedia.org/ontology/computingPlatform"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/conservationStatus"
0,0,1,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/coordinates"
1,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/cost"
15402,8102,7,7,8435,0,0,1191,2564,2846,14221," http://dbpedia.org/ontology/country"
2,2,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/county"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/coverArtist"
407,749,1,2,1412,0,0,0,0,0,0," http://dbpedia.org/ontology/creator"
15,13,0,0,24,0,0,0,0,0,0," http://dbpedia.org/ontology/currentMember"
0,0,40,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/currentMembers"
0,0,2,5,0,0,0,0,0,0,0," http://dbpedia.org/ontology/currentNumber"
0,0,9,9,0,0,0,0,0,0,0," http://dbpedia.org/ontology/currentPosition"
0,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/currentStatus"
0,0,9,10,0,0,0,0,0,0,0," http://dbpedia.org/ontology/currentTeam"
0,1,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/date"
4,4,0,0,6,0,0,0,0,0,0," http://dbpedia.org/ontology/dcc"
297,240,0,0,302,0,0,11,0,3,33," http://dbpedia.org/ontology/deathCause"
57647,42366,0,16173,40181,16033,17069,12229,13327,16539,30069," http://dbpedia.org/ontology/deathDate"
