"v2015-02-05","v2015-10-02","v2009-05-20","v2009-09-20","v2010-03-16","v2016-04-01","v2010-10-11","v2011-07-22","v2012-06-01","v2013-0-03","v2014-05-02","property"
4,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/closingYear"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/cmykCoordinateBlack"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/cmykCoordinateCyanic"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/cmykCoordinateMagenta"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/cmykCoordinateYellow"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/coach"
3,3,0,0,3,0,0,0,0,0,0," http://dbpedia.org/ontology/college"
2,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/colour"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/colourHexCode"
1,1,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/colourName"
29,13,2,0,25,0,0,0,0,0,0," http://dbpedia.org/ontology/combatant"
0,0,0,0,1,0,0,0,0,0,0," http://dbpedia.org/ontology/commandStructure"
44,20,0,0,20,0,0,0,0,0,0," http://dbpedia.org/ontology/commander"
0,0,0,0,2,0,0,0,0,0,0," http://dbpedia.org/ontology/commissioningDate"
672,1620,0,0,2571,0,0,0,0,0,0," http://dbpedia.org/ontology/company"
5,5,0,0,13,0,0,0,0,0,0," http://dbpedia.org/ontology/compiler"
553,810,6,9,1709,0,0,0,0,0,0," http://dbpedia.org/ontology/completionDate"
383,1522,1,2,2387,0,0,0,0,0,0," http://dbpedia.org/ontology/composer"
55,0,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/computingMedia"
189,220,0,0,755,0,0,0,0,0,0," http://dbpedia.org/ontology/computingPlatform"
4,5,0,0,38,0,0,0,0,0,0," http://dbpedia.org/ontology/conservationStatus"
4,5,0,0,35,0,0,0,0,0,0," http://dbpedia.org/ontology/conservationStatusSystem"
0,0,1,1,0,0,0,0,0,0,0," http://dbpedia.org/ontology/coordinates"
3,4,0,0,4,0,0,0,0,0,0," http://dbpedia.org/ontology/cost"
24174,26025,15553,15625,26894,15133,21099,21027,21244,23522,23476," http://dbpedia.org/ontology/country"
0,1,0,0,0,0,0,0,0,0,0," http://dbpedia.org/ontology/county"
84,85,2,2,144,0,0,0,0,0,0," http://dbpedia.org/ontology/coverArtist"
